262,192,2,185,(262)เกี่ยวกับข้อแนะนำให้มนุษย์มีหลักการศรัทธาอันถูกต้องและข้อปฏิบัติในการดำรงค์ชีวิตของพวกเขา,th,2024-01-21 17:35:12,2024-01-21 17:35:12
263,192,2,185,(263)เกี่ยวกับหลักการที่จำแนกให้มนุษย์ได้ทราบว่า อะไรคือความเท็จ และอะไรคือความจริง,th,2024-01-21 17:35:12,2024-01-21 17:35:12
264,192,2,185,(264)เท่ากับจำนวนที่ขาดไป แต่ควรถือใช้ก่อนที่รอมฏอนในปีต่อไปจะมาถึง ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
265,192,2,185,(265)ทั้งนี้ก็เพราะว่า รอมฏอนนั้น ในเดือนแห่งการอบรมบ่มนิสัย และขจัดสิ่งไม่เหมาะไม่ควรให้หมดไป ทำให้ผู้ที่ถือศีลอดกลายเป็นผู้ที่มีคุณธรรมในการนี้ ทำให้ผู้ศีลอดรู้สึกในความเกรียงไกรของอัลลอฮ์ และขอบคุณพระองค์,th,2024-01-21 17:35:12,2024-01-21 17:35:12
266,193,2,186,(266)ตอบรับคำเรียกร้องของอัลลอฮ์ด้วยการศรัทธาต่อท่านนบีมุฮัมมัด,th,2024-01-21 17:35:12,2024-01-21 17:35:12
267,194,2,187,(267)อัลลอฮ์ทรงเปรียบเทียบว่าภรรยานั้นประหนึ่งเครื่องนุ่งห่มของสามี และสามีนั้นประหนึ่งเครื่องนุ่งห่มของภรรยาเพราะต่างฝ่ายต่างให้ความอบอุ่น และให้ความสุขซึ่งกันและกัน เฉกเช่นเครื่องนุ่งห่มที่ให้ความอบอุ่นและให้ความสุขแก่ผู้ที่สวมใส่กระนั้น ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
268,194,2,187,(268)ในตอนเริ่มแรกของการถือศีลอดในเดือนรอมฎอนนั้น หลังจากละหมาดอิชาอ์แล้วหรือหลังจากนอนหลับแล้ว ห้ามมิให้สมสู่ภรรยา และบริโภคสิ่งใด ๆ จนกว่าจะถึงเวลาพลบค่ำของวันรุ่งขึ้น มีผู้คนจำนวนมากทำการสมสู่กับภรรยาของตนในเวลาต้องห้ามดังกล่าว ผู้หนึ่งในจำนวนนั้นคือซัยดินาอุมัร ท่านจึงได้ปรับทุกข์แก่ท่านนบีในเรื่องนี้ และอายะฮ์นี้ก็ถูกประทานลงมา อนึ่งความที่ว่า “หลังจากละหมาดอิชาอ์หรือหลังจากนอนกหลับแล้ว” นั้น เป็นรายงานที่มาจากอิบนิอับบาส ทั้งสองรายงานกล่าวคือ รายงานหนึ่งระบุว่า “หลังจากละหมาดอิชาอ์แล้ว” และอีกรายงานหนึ่งระบุว่า “หลังจากนอนหลับแล้ว” ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
269,194,2,187,(269)แสวงหาผู้ที่จะสืบสายโลหิต และผลานิสงส์ในการประกอบอิบาดะฮ์ในค่ำคืนอัลก็อดริ ดังกล่าวนี้เป็นทรรศนะที่ระบุอยู่ในตัฟซีรต่างๆ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
270,194,2,187,(270)หมายถึงแสงสว่างของรุ่งอรุณ ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
271,194,2,187,(271)หมายถึงความมืดของกลางคืน ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
272,194,2,187,(272)คือเข้าประจำอยู่ที่มัสยิด เพื่อประกอบอิบาดะฮ์ใน 10 คืนหลังของรอมฎอน,th,2024-01-21 17:35:12,2024-01-21 17:35:12
273,195,2,188,(273)คำว่า “กินทรัพย์” นั้น หมายถึงการนำไปใช้ในธุรกิจอื่นๆ ด้วย ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
274,195,2,188,(274)คำว่า “กินทรัพย์ของพวกเจ้า” นั้น หมายถึงทรัพย์ของผู้อื่น ทั้งนี้เนื่องจากอิสลามถือว่า มุมินกับมุมินนั้น เสมือนร่างกายเดียวกัน ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
275,195,2,188,(275)จ่ายให้เป็นสินบน ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
276,195,2,188,(276)หมายถึงสิ่งซึ่งเป็นที่ต้องห้ามโดยบัญญัติศาสนา,th,2024-01-21 17:35:12,2024-01-21 17:35:12
277,196,2,189,(277)ถามท่านนบีมุฮัมมัด ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
278,196,2,189,(278)ขนาดต่างๆ ของเดือนในระยะแรกขึ้น ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
279,196,2,189,(279)ทั้งในการประกอบศาสนกิจและในการประกอบอาชีพ ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
280,196,2,189,(280)ประเพณีในสมัยญาฮิลีญะฮ์นั้น เมื่อทำการอิห์รอมแล้วจะเข้าบ้านกันทางหลังบ้านโดยถือว่าเป็นคุณธรรมและยังถือปฏิบัติกันอยู่จนถึงสมัยเริ่มแรกของอิสลาม แล้วอัลลอฮ์ทรงปฏิเสธในการเชื่อถือของพวกเขา ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
281,196,2,189,(281)เข้าทางประตูหน้าบ้าน,th,2024-01-21 17:35:12,2024-01-21 17:35:12
282,197,2,190,(282)ขณะที่บรรดามุมินจะเข้ามักกะฮ์ใช้ตามที่ได้ตกลงไว้แก่ชาวกุไรช์นั้น พวกเขาเกรงว่าจะถูกขัดขวางจากชาวกุไรช์เพราะไม่แน่ใจว่าพวกกุไรช์จะรักษาสัญญาที่ได้กระทำกันไว้ ณ ตำบลฮุดัยบิยะฮ์ ซึ่งฝ่ายมุมินไม่ปรารถนาที่จะทำการต่อสู้ขณะที่อยู่ในอิห์รอมและในเดือนอัล-ฮะรอม ซึ่งเป็นเดือนต้องห้ามในการสู้รบกัน แล้วอัลลอฮ์ก็ทรงอนุญาตให้พวกเขากระทำได้ถ้าฝ่ายกุไรช์รุกราน,th,2024-01-21 17:35:12,2024-01-21 17:35:12
283,198,2,191,(283)เมื่อเกิดการสู้กันขึ้นแล้ว ก็ต้องทำการหัตประหารฝ่ายกุไรช์ ณ ที่ใดก็ตามที่พบพวกเขา ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
284,198,2,191,(284)คำว่า “การก่อความวุ่นวาย” นั้น ถอดความจากคำว่า “อัลฟิตนะฮ์” อย่างไรก็ดี มีนักปราชญ์หลายท่านมีความเห็นว่า “อัลฟิตนะฮ์” ที่นี้หมายถึง “การให้มีภาคีแก่อัลลอฮ์ หรือการเคารพสักการะเจว็ด” ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
285,198,2,191,(285)คำว่า “ทำร้าย” นั้นถอดความจากคำว่า “กอตะละ” โปรดเข้าใจด้วยว่า คำนี้มีความหมายหลายนัยด้วยกัน เช่น“สู้รบ ต่อสู้ ทำสงคราม ทำร้าย รุกราน”,th,2024-01-21 17:35:12,2024-01-21 17:35:12
286,200,2,193,(286)ความที่ว่า “การก่อความวุ่นวาย” นี้ถอดมาจากคำว่า “อัลฟิตนะฮ์” เนื่องคำนี้มีความหมายหลายนัย นักอธิบายอัลกุรอาน หลายท่านจึงเห็นว่า หมายถึง “การให้มีภาคขึ้น” เช่นเดียวกับ “อัลฟิตนะฮ์” ในซูเราะฮ์ 2 : 191,th,2024-01-21 17:35:12,2024-01-21 17:35:12
287,201,2,194,(287)เดือนต้องห้ามมิใช้สู้รบกันนั้นคือเดือนร่อยับ ซุลเกาะอ์ดะฮ์ ซุลฮิจญะฮ์ และมุฮัรรอม กล่าวคือ ถ้ามีการรุกรานเกิดขึ้นในเดือนดังกล่าวจากฝ่ายกุไรช์ ก็อนุญาตให้ฝ่ายมุสลิมีนทำการตอบโต้ในเดือนเหล่านั้นได้ และการละเมิดในบรรดาสิ่งที่ต้องห้ามในเดือนเหล่านั้นด้วยการขัดขวางมิให้เข้าไปทำอุมเราะฮ์ ก็อนุมัติให้มุสลิมีนกระทำการละเมิดในเดือนเหล่านั้นได้ด้วย คือให้ใช้กำลังต่อสู้ฝ่ายกุไรช์ จนกว่าพวกเขาจะเลิกทำการละเมิด ทั้งนี้เพื่อรักษาเกียรติแห่งเดือนเหล่านั้น ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
288,201,2,194,(288)ละเมิดสัญญาที่ได้กระทำไว้ และทำร้ายพวกเจ้า  ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
289,201,2,194,(289)ก็จงทำการป้องกันแล้ว และหลั่งเลือดพวกเขาได้ แม้ว่าการกระทำดังกล่าวเป็นการละเมิดสัญญาก็ตาม ก็อนุญาตให้กระทำได้เพราะฝ่ายกุเรชเป็นฝ่ายละเมิดสัญญาก่อน ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
290,201,2,194,(290)จะทรงให้ความช่วยเหลือจนกระทั่งได้รับชัยชนะ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
291,202,2,195,(291)จงอย่าตระหนี่ที่จะเสียสละในทางของอัลลอฮ์ เช่นในการป้องกันรักษาศาสนา ในการให้การศึกษาศาสนาแก่เด็ก ๆ มุสลิม และในการต่อสู้ผู้ที่รุกราน เป็นต้น เพราะการตระหนี่นั้นจะนำซึ่งความหายนะ ประหนึ่งโยนตัวเองสู่ความพินาศ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
292,203,2,196,(292)จะด้วยศัตรูหรือด้วยโรคระบาด หรือมีสงครามเกิดขึ้น เป็นต้น ซึ่งไม่สามารถจะทำฮัจญ์หรืออุมเราะฮ์ให้ครบถ้วนสมบูรณ์ได้ ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
293,203,2,196,(293)เช่น อูฐ วัว แพะ หรือ แกะเป็นต้น ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
294,203,2,196,(294)คือถึงที่ที่อนุมัติให้เชือด กล่าวคือ ถ้าถูกสกัดกั้น ณ ที่ใด ก็ให้โกนศีรษะแล้วเชือดสัตว์พลี แต่ถ้าได้รับความปลอดภัย ก็ให้นำสัตว์พลีไปถึงมักกะฮ์เสียก่อน หลังจากประกอบพิธีฮัจญ์แล้วก็โกนศีรษะ แล้วเชือดสัตว์พลี การโกนศีรษะนั้นแหละที่เรียกว่า “ตะฮัลลุล” ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
295,203,2,196,(295)เช่นเป็นฝีหรือเป็นหิด หรือมีบาดแผลที่ศีรษะ ซึ่งจำเป็นจะต้องโกน ก็ให้กระทำได้ แล้วทำการชดเชย ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
296,203,2,196,(296)การชดเชยนั้นคือการถือศีลอด 3 วัน หรือให้อาหารแก่คนยากจน 6 คน หรือเชือดสัตว์จะเป็นแพะหรือแกะก็ได้ ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
297,203,2,196,(297)ทำแต่เพียงอุมเราะฮ์อย่างเดียวก่อน ซึ่งเรียก “ตะมัตตัวะ” แล้วทำฮัจญ์ทีหลัง เมื่อถึงเวลาทำฮัจญ์ ระหว่างทำอุมเราะฮ์เสร็จไปจนถึงเวลาทำฮัจญ์นั้น อนุมัติให้ใช้เครื่องหอมได้ ตัดเล็บตัดผมได้ และใส่เสื้อผ้าอย่างไรก็ได้ ตลอดจนการอภิรมณ์สมสู่กับคู่ครองก็ได้ ดังกล่าวนี้เรียกว่า “แสวงหาประโยชน์”กล่าวคือไม่ต้องรักษาระเบียบวินัย เยี่ยงผู้อยู่ในการทำอุมเราะฮ์และฮัจญ์พร้อมกัน ซึ่งเรียกว่า “กิรอน” ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
298,203,2,196,(298)คือเนื่องจากหาสัตว์เชือดไม่ได้ หรือไม่มีเงินซื้อก็ตาม,th,2024-01-21 17:35:12,2024-01-21 17:35:12
299,204,2,197,(299)คือเดือน เชาวาล ซุลเกาะดะฮ์ และอีกสิบวันแรกของเดือนซุลฮิจญะฮ์ ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
300,204,2,197,(300)หลังจากทำการอิห์รอมแล้ว ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
301,204,2,197,(301)หมายถึงเสบียงในการเดินทางไปทำฮัจญ์,th,2024-01-21 17:35:12,2024-01-21 17:35:12
302,205,2,198,(302)หมายถึงออกจากอะเราะฟาดไป หลังจากตะวันตกแล้ว เพื่อไปพักแรมที่ “มินา” อีกสองหรือสามวัน แต่คืนนั้นให้พักแรมที่ “มุซดะลิฟะฮ์” การที่อัลกุรอานใช้ถ้อยคำว่า “หลั่งไหล” นั้น เนื่องจากขณะที่กลุ่มชนเคลื่อนออกจากอะเราะฟาตนั้นประหนึ่งน้ำไหลกระนั้น ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
303,205,2,198,(303)เป็นเนินเขาเล็ก ๆ ซึ่งตั้งอยู่ในบริเวณ “มุซดะลิฟะฮ์” มีมัสยิดอยู่บนนั้น แบบกำแพงล้อมไม่มีหลังคา ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
304,206,2,199,(304)หมายถึงหลั่งไหลออกจากอะเราะฟาต หรืออะเราะฟะฮ์,th,2024-01-21 17:35:12,2024-01-21 17:35:12
305,207,2,200,(305)หมายถึง ถ้าพระองค์จะทรงกรุณาประทานสิ่งดีใดๆ ให้แก่พวกเขาแล้ว ก็โปรดได้ทรงประทานให้แก่พวกเขาในโลกนี้เถิด ทั้งนี้ก็เพราะพวกเขาไม่เชื่อในวันปรโลก,th,2024-01-21 17:35:12,2024-01-21 17:35:12
306,210,2,203,(306)กล่าวตักบีร ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
307,210,2,203,(307)วันที่ 11-13 ของเดือน ซุลฮิจญะฮ์  ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
308,210,2,203,(308)ค้างที่มินาสองวัน แล้วรีบกลับมักกะฮ์ ก่อนค่ำวันที่สอง แต่ถ้าค่ำเสียแล้ว จะไม่ได้รับอนุมัติให้กลับ หากแต่จะต้องค้างอีกหนึ่งวัน ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
309,210,2,203,(309)ค้างที่มินาจนครบสามวัน ,th,2024-01-21 17:35:12,2024-01-21 17:35:12
310,210,2,203,(310)การที่จะค้างอยู่ที่มินาสองวันหรือสามวันนั้น ไม่ถือเป็นสิ่งสำคัญ แต่ที่สำคัญนั้นคือ การมีอัตตักวา,th,2024-01-21 17:35:12,2024-01-21 17:35:12
311,211,2,204,(311)อัล-อัคนัส บินชุร็อยดเป็นมุนาฟิก พูดจาแก่ท่านนบีด้วยคำพูดที่อ่อนหวาน เป็นที่ประทับใจแก่ท่านนบี  ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
312,211,2,204,(312)เขาจะสาบานต่ออัลลอฮ์ว่า จิตใจของเขามีความเชื่อถือตรงตามที่เขาพูดทุกประการ แต่ความจริงหาใช่เช่นนั้นไม่,th,2024-01-21 17:35:13,2024-01-21 17:35:13
313,212,2,205,(313)คือลอบฆ่าฟันมถ้าจะเชื่อฟังตามคำตักเตือนของคนอื่น ก็เป็นการยอมรับผิดโดยปริยายในความผิดของตน อันทำให้เกียรติต้องมัวหมอง จึงจำต้องรักษาเกียรติด้วยการกระทำความผิดต่อไป เพื่อเป็นการยืนยันว่าที่กระทำอยู่นั้นถูกต้องแล้ว ทั้ง ๆ ที่รู้ดีว่าได้กระทำความผิดอยู่นุษย์ผู้ซึ่งเป็นเผ่าพันธุ์และสืบเชื้อสายต่อเนื่องกันมา และทำลายปศุสัตว์ด้วยการลักขโมยและวางยา เป็นต้น,th,2024-01-21 17:35:13,2024-01-21 17:35:13
314,213,2,206,(314)ถ้าจะเชื่อฟังตามคำตักเตือนของคนอื่น ก็เป็นการยอมรับผิดโดยปริยายในความผิดของตน อันทำให้เกียรติต้องมัวหมอง จึงจำต้องรักษาเกียรติด้วยการกระทำความผิดต่อไป เพื่อเป็นการยืนยันว่าที่กระทำอยู่นั้นถูกต้องแล้ว ทั้ง ๆ ที่รู้ดีว่าได้กระทำความผิดอยู่,th,2024-01-21 17:35:13,2024-01-21 17:35:13
315,214,2,207,(315)เสียสละทั้งชีวิตและทรัพย์สมบัติของเขาเพื่อธำรงไว้ซึ่งศาสนาของอัลลอฮ์,th,2024-01-21 17:35:13,2024-01-21 17:35:13
316,215,2,208,(316)เข้าอยู่ในบัญญัติแห่งอิสลาม ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
317,215,2,208,(317)อย่าปฏิบัติตามคำชักจูง คำยั่วยุ และแบบอย่างอันเลวของชัยฏอน,th,2024-01-21 17:35:13,2024-01-21 17:35:13
318,216,2,209,(318)คำว่า “ซะลัลตุม”ที่นี้หมายถึง หันเหหรือเอนเอียงออก,th,2024-01-21 17:35:13,2024-01-21 17:35:13
319,217,2,210,(319)หมายถึงจะนำการลงโทษมายังพวกเขาโดยกะทันหัน ที่นำการลงโทษมาในก้อนเมฆนั้นเพื่อมิให้พวกดื้อดันเหล่านั้นรู้ตัว ประกอบกับเมฆนั้นเป็นที่มาของฝน ซึ่งทำให้พวกเขาปิติยินดีที่จะได้น้ำฝน แต่แล้วกลับกลายเป็นการลงโทษโดยให้ลมพัดอย่างรุนแรง ก่อให้เกิดความพินาศแก่พวกเขา เช่นเกี่ยวกับที่ได้ทำการลงโทษพวกอาดมาแล้วในอดีต การที่อัลลอฮ์ทรงใช้สำนวนในทำนองว่าพระองค์และมลาอิกะฮ์จะมาในร่มเงาของก้อนเมฆนั้น ก็เพื่อให้มองเห็นเป็นภาพพจน์ และเป็นจริงเป็นจังน่าเกรงขามเช่นเดียวกับที่มนุษย์ได้ปฏิบัติกันอยู่ ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
320,217,2,210,(320)การลงโทษผู้ปฏิเสธศรัทธาเหล่านั้นเป็นเรื่องที่ถูกชี้ขาดไว้แล้ว,th,2024-01-21 17:35:13,2024-01-21 17:35:13
321,218,2,211,(321)แทนที่พวกเขาจะศรัทธาต่ออัลลอฮ์ และยึดมั่นในศาสนาอันถือเป็นความกรุณาอันยิ่งใหญ่ของพระองค์ กลับปฏิเสธและยึดถือความหลงผิดแทน,th,2024-01-21 17:35:13,2024-01-21 17:35:13
322,220,2,213,(322)มีความสามัคคีกัน เพราะความรู้ความเข้าใจยังมีน้อย ต่อมาความต้องการของมนุษย์มีมากขึ้น เนื่องจากได้รับความรู้เพิ่มขึ้น ก็เกิดขัดแย้งกัน ทั้งที่เกี่ยวกับการเชื่อถือและผลประโยชน์ ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
323,220,2,213,(323)หมายถึงพวกยิวและพวกคริสต์ ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
324,220,2,213,(324)หลังจากท่านนบีมุอัมมัดได้นำหลักฐานอันชัดแจ้งมาประกาศแก่พวกเขา  ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
325,220,2,213,(325)อิจฉาริษยาที่ท่านนบีมุฮัมมัดได้รับแต่งตั้งให้เป็นร่อซูล ซึ่งมิได้เป็นวงศ์วานของพวกเขา,th,2024-01-21 17:35:13,2024-01-21 17:35:13
326,220,2,213,(326)ด้วยการอนุมัติของอัลลออ์ที่ให้ท่านนบี นำความจริงมาประกาศ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
327,221,2,214,(327)เยี่ยงอย่างแห่งความอดทนในการต่อต้าน และความอดทนจากการทำร้ายของฝ่ายศัตรูผู้ปฏิเสธศรัทธา,th,2024-01-21 17:35:13,2024-01-21 17:35:13
328,222,2,215,(328)หมายถึงผู้ที่อยู่ในการเดินทางซึ่งขาดเงิน,th,2024-01-21 17:35:13,2024-01-21 17:35:13
329,224,2,217,(329)คือเดือนซุลเกาะอ์ดะฮ์ ซุลฮิจญะฮ์ มุฮัรร็อม และเดือนร่อญับ ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
330,224,2,217,(330)อัลฟิตนะฮ์ เป็นคำที่มีความหมายหลายนัยด้วยกันคือ ความเชี่ยวชาญ ความหลงผิด การปฏิเสธศาสนา การเปิดโปงความชั่วสิ่งที่ใช้ทดสอบมนุษย์จากภัยธรรมชาติ ความเป็นบ้า ข้อคิด การลงโทษ การเจ็บไข้ ทรัพย์สมบัติ และลูก ๆ ตลอดจนความเห็นขัดแย้งกัน และการสู้รบกัน ด้วยเหตุนี้บรรดาผู้อธิบายอัลกุรอานจึงมีทรรศนะแตกต่างกัน นักปราชญ์ในอดีตหลายท่านให้ความหมายว่า “อัชชิรกุ” คือการให้มีภาคีแก่อัลลอฮ์ บางท่านให้ความหมายว่า “อัลกุฟรุ” คือการปฏิเสธศรัทธาในอัลลอฮ์ สำหรับตัฟซีร “อัลมะรอฆี-อัลมะนาร และตัฟซีร อัล วะสีฏ” ซึ่งเป็นตัฟซีรของนักปราชญ์สมัยหลัง ๆ นี้ให้ความหมายคล้าย ๆ กันว่า “อัลฟิตนะฮ์” ในอายะฮ์นี้หมายถึง “การทำร้ายมุสลิมที่อ่อนแอ ด้วยความโหดร้ายทารุณ และกดขี่บังคับให้พวกเขาละทิ้งศาสนาอิสลาม ก่อกวนและขัดขวางมิให้พวกเขาประกอบอิบาดะฮ์ต่ออัลลอฮ์ ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
331,224,2,217,(331)ฝ่ายกุเรชคนหนึ่งชื่ออัมรุบนุ อัล-ฮัฏร่อมีย์ ถูกฆ่าตายในเดือนต้องห้ามโดยฝ่ายมุสลิมีน,th,2024-01-21 17:35:13,2024-01-21 17:35:13
332,225,2,218,(332)อพยพจากมักกะฮ์ไปมะดีนะฮ์,th,2024-01-21 17:35:13,2024-01-21 17:35:13
333,227,2,220,(333)เพราะบรรดามุมินนั้นเป็นพี่น้องกัน ในการนี้จึงทำดีแก่เขาเหมือนเป็นพี่น้องของพวกเจ้า ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
334,227,2,220,(334)ทรงรู้ว่าใครเป็นผู้ที่ปรับปรุงแก้ไขกิจการของเด็กกำพร้าให้ดีขึ้น และใครเป็นผู้ที่ก่อความเดือดร้อนให้เด็กกำพร้า,th,2024-01-21 17:35:13,2024-01-21 17:35:13
335,227,2,220,(335)ห้ามมิให้พวกเจ้ากินอยู่ร่วมกับเด็กกำพร้า อันเป็นเหตุให้พวกเจ้าได้รับความลำบาก,th,2024-01-21 17:35:13,2024-01-21 17:35:13
336,228,2,221,(336)หญิงที่มีภาคีต่ออัลลอฮ์ หรือเคารพสักการะเจว็ด ร่วมกับการเคารพสักการะอัลลอฮ์ ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
337,228,2,221,(337)ศรัทธาด้วยความจริงใจ มิใช่เพื่อประโยชน์อย่างอื่น ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
338,228,2,221,(338)จงอย่าจัดการแต่งงานหญิงมุมินะฮ์ให้แก่ชายมุชริก ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
339,229,2,222,(339)เกี่ยวกับการสมสู่กับภรรยาระหว่างมาประจำเดือน,th,2024-01-21 17:35:13,2024-01-21 17:35:13
340,229,2,222,(340)จงอย่าสมสู่ภรรยา,th,2024-01-21 17:35:13,2024-01-21 17:35:13
341,229,2,222,(341)หมายถึงมิให้สมสู่ภรรยา ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
342,229,2,222,(342)เมื่ออาบน้ำหมดประจำเดือนแล้ว ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
343,229,2,222,(343)อนุมัติให้สมสู่ภรรยาได้ตามขอบเขตที่อัลลอฮ์ทรงกำหนดไว้,th,2024-01-21 17:35:13,2024-01-21 17:35:13
344,230,2,223,(344)หมายถึงบรรดาภรรยา ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
345,230,2,223,(345)คือแหล่งที่ให้กำเนิดบุตร ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
346,230,2,223,(346)หมายถึงท่านนบีมุฮัมมัด,th,2024-01-21 17:35:13,2024-01-21 17:35:13
347,231,2,224,(347)อย่าสาบานต่ออัลลอฮ์ว่าจะไม่กระทำความดีจะไม่เกรงกลัวอัลลอฮ์ และทำหน้าที่ประนีประนอมระหว่างผู้คนเพราะจะทำให้อัลลอฮ์เป็นอุปสรรค์ขัดขวางการปฏิบัติดังกล่าวอันนับเป็นสิ่งดีงาม คำว่า “ที่จะมีความยำเกรง” นั้นหมายถึงการปฏิบัติตามบัญญัติศาสนา  อันแสดงถึงการมีความยำเกรงต่ออัลลอฮ์,th,2024-01-21 17:35:13,2024-01-21 17:35:13
348,233,2,226,(348)ถ้าครบสี่เดือนแล้วเขาจะต้องทำอย่างใดอย่างหนึ่ง กล่าวคือ เขาจะคืนดีหรือหย่าขาด ถ้าเขาไม่คืนดีก็ถือว่าเขาได้อหย่าขาดภรรยาของเขาแล้ว แม้เขาจะไม่ใช้คำหย่าก็ตาม การสาบานที่จะไม่สมสู่กับภรรยานี้เรียกว่า إيلاء – อีลาอ์,th,2024-01-21 17:35:13,2024-01-21 17:35:13
349,235,2,228,(349)ให้นางรอคอยจนกว่ามดลูกของนางสะอาดสามครั้ง หรือนางมาประจำเดือนสามครั้ง ดังนี้เนื่องจากมีความเข้าใจแตกต่างกันของนักปราชญ์ในคำว่า “กุรุฮ์” แต่ความเข้าใจว่า “กุรุฮ์” หมายถึง ความสะอาด” นั้น ตรงกับที่ได้เคยปฏิบัติในสมัยร่อซูล ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
350,235,2,228,(350)หมายถึงการปิดบังการตั้งครรภ์ เพื่อต้องการแต่งงานใหม่โดยเร็ว เพราะถ้านางเปิดเผยการตั้งครรภ์ของนางแล้วนางจะต้องรอจนกว่าจะคลอดเสียก่อน ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
351,235,2,228,(351)ในกรณีที่นางรอคอยตัวเองสามกุรุฮ์ หรือในระหว่างที่นางอยู่ใน อิดดะฮ์ ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
352,235,2,228,(352)จะได้รับปฏิบัติชอบจากสามี เช่นเดียวกับที่พวกนางมีหน้าที่จะต้องปฏิบัติชอบแก่สามี กล่าวคือต่างฝ่ายต่างกระทำความดีเป็นการแลกเปลี่ยนกัน,th,2024-01-21 17:35:13,2024-01-21 17:35:13
353,236,2,229,(353)การหย่าที่จะคืนดีกันได้นั้นมีเพียงสองครั้งเท่านั้น คือการหย่าครั้งที่หนึ่งและครั้งที่สอง ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
354,236,2,229,(354)ให้นางขาดจากการเป็นภรรยา พร้อมกับจ่ายทรัพย์ให้แก่นางบ้างตามสมควร และไม่พูดให้นางได้รับความเสื่อมเสีย เพื่อนางจะได้เป็นที่สนใจของชายอื่นต่อไป ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
355,236,2,229,(355)บัญญัติของอัลลอฮ์ อันพึงปฏิบัติระหว่างสามีภรรยา,th,2024-01-21 17:35:13,2024-01-21 17:35:13
356,237,2,230,(356)หย่าภรรยาเป็นครั้งที่สาม ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
357,237,2,230,(357)แต่งงานกับชายอื่น ด้วยความสมัครรักใคร่กัน มิใช่เป็นการจ้างชายอื่นให้แต่งงานกับนาง แล้วทำการหย่านางเพื่อให้นางสามารถคืนดีกับสามีเก่าได้ การกระทำดังกล่าวนอกจากจะเป็นการฝ่าฝืนบัญญัติของอัลลอฮ์แล้ว ยังเป็นการหลอกลวงพระองค์อีกด้วย,th,2024-01-21 17:35:13,2024-01-21 17:35:13
358,237,2,230,(358)แก่นางและสามีเก่าของนาง,th,2024-01-21 17:35:13,2024-01-21 17:35:13
359,238,2,231,(359)หมายถึงใกล้ที่จะหมดเวลาของอิดดะฮ์ ,th,2024-01-21 17:35:13,2024-01-21 17:35:13
